url,title,author,publisher,isbn,page,country,language,category,rating,numberOfRating,numberOfReview,orginalPrice,sellPrice,summery,imageUrl
https://www.rokomari.com//book/34850/tarjan-roconasomogro,টারজান রচনাসমগ্র, অধ্যাপক তপন রুদ্র , সুধাংশুরঞ্জন ঘোষ , , ,9843113942,"1st Edition, 2015", অনুবাদ সাহিত্য সংকলন/সমগ্র ,3.33,3,2,250,213, ,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/79396ef69434_34850.jpg
https://www.rokomari.com//book/91892/practical-pathology,প্র্যাক্‌টিক্যাল প্যাথলজি, অধ্যাপক ডা. মোঃ তাহমিনুর রহমান সজল , ইত্যাদি গ্রন্থ প্রকাশ ,9789849043300,"4rd Edition, 2014",294,বাংলাদেশ, চিকিৎসা ,4.6,5,3,450,387, ,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/img141230_91892.gif
https://www.rokomari.com//book/72355/manobdaher-bevinno-rog-o-tar-protikar,মানবদেহের বিভিন্ন রোগ ও তার প্রতিকার, অধ্যাপক ডা. মোঃ তাহমিনুর রহমান সজল , ইত্যাদি গ্রন্থ প্রকাশ ,9789849043287,"1st Published, 2013",232,বাংলাদেশ, স্বাস্থ্যবিধি ও পরামর্শ ,5.0,3,,350,301,,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/rokimg_20140203_72355.gif
https://www.rokomari.com//book/32029/dinbondhu-mitra-rachonasomorgo, রচনাসমগ্র, দীনবন্ধু মিত্র , পৃথ্বীরাজ সেন , , ,বাংলাদেশ,বাংলা, রচনা সংকলন ও সমগ্র ,5.0,1,1,250,188, ,
https://www.rokomari.com//book/172883/organization-and-management-english-version,Organization And Management English Version, Shahorier Hossen , Md. Sohel Rana , ,"Change Version, 2022",184,Bangladesh, Banking Diploma ,4.0,2,1,500,300,Some Contents,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/Organization_And_Management_English_Vers-Shahorier_Hossen-ff5a8-172883.png
https://www.rokomari.com//book/172882/business-communication-only-for-jaibb-examination-banking-diploma-series,Business Communication (Only For Jaibb Examination) Banking Diploma Series, Md. Masud Rana Majumder , Md. Masud Rana Majumder , ,"Modern Edition, 2022",488,Bangladesh, Banking Diploma ,1.0,2,,400,240,,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/Banking_Diploma_Series_Business_Communic-Md_Masud_Rana_Majumder-cc89f-172882.jpg
https://www.rokomari.com//book/134049/sona-monider-adorsho-lipi,সোনামনিদের আদর্শ লিপি, অধ্যাপক হাসনাআরা বেগম , রেজা পাবলিকেশনস্ ,9848366266,"1st Published, 2017",16,বাংলাদেশ, বয়স যখন ০-৪: প্রাথমিক শিক্ষা ,5.0,1,1,100,90,,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/a386ef7d30f4_134049.jpg
https://www.rokomari.com//book/215651/hindu-law,হিন্দু আইন, নির্মলেন্দু ধর , অনন্ত কৃষ্ণ রায় , ,"New Edition, 2023",বাংলাদেশ,বাংলা, হিন্দু ল ,5.0,1,1,600,378,,
https://www.rokomari.com//book/224947/the-ultimate-fate-of-the-universe,দি আলটিমেইট ফেইট অব দ্য ইউনিভার্স, ড. জামাল নজরুল ইসলাম , অনঙ্গভূষণ দাস , ,9789849622536,"1st Published, 2022",154," বিজ্ঞানভিত্তিক প্রবন্ধ, গবেষণা, জার্নাল ও রেফারেন্স ",4.53,15,8,380,327,"মহাবিশ্বের সকল নক্ষত্র তথা গ্যালাক্সি কী অতি দূর ভবিষ্যতে প্রবল টানে পরস্পরের সাথে মিলিত হয়ে যাবে? অতি ছোট্ট আয়তনে ঘনীভূত হয়ে দুমচে মুচড়ে কী বিনষ্ট হয়ে যাবে সৃষ্টির সবকিছুই? প্রাণের অস্তিত্ব কী বিলীন হয়ে যাবে? এক শর্তে এমনটি হওয়ার কথা। কিন্তু কেন হবে? কীভাবে হবে? এসব প্রশ্নের উত্তর দেওয়া হয়েছে এই বইটিতে। অন্যদিকে আমাদের মহাবিশ্ব চিরপ্রসারণশীলতার বৈশিষ্ট্য নিয়ে সৃষ্টি হয়ে থাকলে তার পরিণতি অন্যরূপে। এক্ষেত্রে মহাকাশে নিয়ত সকল নক্ষত্র পরস্পর থেকে দূরে সরে যেতে থাকবে। দূরে সরে যেতে যেতে কী এরা পরস্পর থেকে মহাকর্ষীয় বন্ধন ছিন্ন করে ফেলবে? অতি দূর ভবিষ্যতে কার্যকরীভাবে বিনষ্ট হয়ে যাবে কী মহাকাশীয় সমস্ত প্রক্রিয়া? নক্ষত্ররা তখন পুরোপুরিভাবে শক্তি হারিয়ে নিথর হয়ে যাবে? এরা কী একা একা বিচরণ করতে থাকবে অন্ধকারময় অসীম শূন্যতায়? অবশেষে আমাদের সমগ্র মহাবিশ্ব অতি দূর ভবিষ্যতে চ‚ড়ান্তভাবে কোন দশায় পর্যবসিত হবে? পদার্থ বিজ্ঞানী, গণিতবিদ ও বিশ্বতত্ত্ববিদ ড. জামাল নজরুল ইসলাম দীর্ঘ গবেষণা ও বৈজ্ঞানিক পর্যবেক্ষণ সাপেক্ষে এঁকেছিলেন এই মহাবিশ্বের চূড়ান্ত পরিণতির দৃশ্যপট। ফলস্বরূপ ১৯৮৩ সালে বিশ্ব পেয়েছিল তাঁর অনুপম সৃষ্টি ‘দি আলটিমেইট ফেইট অব দ্য ইউনিভার্স’ বইটি। বইটিতে দেখা যায় আমাদের এই মহাবিশ্ব সৃষ্টির পর থেকে অনেক পরিবর্তনের মধ্য দিয়ে তার যাত্রা অব্যাহত রেখেছে। সময়ে সময়ে এটি আরও বহুবিধ পরিবর্তনের ছড়িয়ে থাকা গ্যালাক্সিগুলো পরিবর্তনের অনুবর্তী। পর্যবেক্ষণযোগ্য এই মহাবিশ্বে ছড়িয়ে ছিটিয়ে রয়েছে প্রায় শত বিলিয়নেরও বেশি গ্যালাক্সি। প্রতিটি সাধারণ গ্যালাক্সিতে ছড়িয়ে রয়েছে প্রায় দশ হাজার কোটি নক্ষত্র। এসব নক্ষত্রের মৃত্যু হয়। কিন্তু এদের মৃত্যুর ধরণ হয় ভিন্ন ভিন্ন। এবার প্রশ্ন হচ্ছে মহাবিশ্ব তার চূড়ান্ত পরিণতির দিকে যেতে যেতে আমাদের গ্যালাক্সি, সৌরজগতে এবং আমাদের এই আদর্শ পৃথিবীকে কোন দশায় ফেলবে? দূর ভবিষ্যতে পরিবর্তনের ধারাবাহিকতায় আমাদের পৃথিবীর শক্তির উৎস সূর্য এক সময় লাল দানবে পরিণত হবে। অগ্নিবৎ উত্তাপে ছেয়ে যাবে সমগ্র পৃথিবী। শেষ পর্যন্ত সূর্য তার শক্তি হারিয়ে সে-ও শীতল হয়ে যাবে। নিকষ অন্ধকার পৃথিবীতে তখন বিরাজ করবে শীতলতা আর শীতলতা। এই দুই অবস্থাতেই কী পৃথিবীতে মানব সভ্যতা টিকে থাকতে পারবে? না কী মানব সভ্যতা উন্নত প্রযুক্তি ব্যবহার করে পাড়ি জমাবে মহাশূন্যে, খোঁজে নেবে শক্তির নতুন উৎস? পৃথিবীতে প্রাণের অস্তিত্ব কী তখন বিলীন হয়ে যাবে? মহাবিশ্বের প্রতিটি গ্যালাক্সিই পরিবর্তনের অনুগামী। অতঃপর এই সমগ্র মহাবিশ্বের চূড়ান্ত পরিণতি কী? এই বইটিতে এসব প্রশ্নের অধিক সন্তুষ্টিজনক ও যুক্তিসঙ্গত উত্তর পাওয়া যায়।",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/The_Ultimate_Fate_of_The_Universe_-Dr_Jamal_Nazrul_Islam-3e361-224947.jpg
https://www.rokomari.com//book/137281/nishirate-jhore-jaoa-kuri,নিশিরাতে ঝরে যাওয়া কুঁড়ি, অধ্যাপিকা হাফিজা ইসলাম , অঙ্কুর প্রকাশনী ,9789849145325,"1st Published, 2017",64,বাংলাদেশ, নারী জীবনী ,5.0,1,,100,83,,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/b49b332a3fa4_137281.jpg
https://www.rokomari.com//book/203994/shesh-bikeler-kobita,শেষ বিকেলের কবিতা, অনকুল গনেশ , অনন্য প্রকাশন ,9789849474791,"1st Published, 2021",128,বাংলাদেশ, বাংলা কবিতা ,5.0,1,,250,196,,https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/4397670b0_203994.jpg
https://www.rokomari.com//book/197579/janalar-jonakira,জানালার জোনাকিরা, আসাদুজ্জামান আসাদ , ভাষাচিত্র ,9789849410805,"1st Published, 2020",336,বাংলাদেশ, রচনা সংকলন ও সমগ্র ,4.43,7,2,600,537,"মানুষের ক্ষমতা অসীম। মানুষ চাইলে জয় করতে পারে অনেক অসম্ভব। একেকজন মানুষ একেক রকমের প্রতিভা নিয়ে পৃথিবীতে আসে। কেউ কেউ প্রকাশ করতে পারে এবং সফল হতে পারে আবার কেউ কেউ চুপি চুপি দেখে চলে যায় “পাছে লােকে কিছু বলে” সে ভয়ে। জানালা কাজ করে যাচ্ছে সেইসব চুপচাপ মানুষকে সামনে আনতে, তাদের ভেতরে বিশ্বাস জাগাতে, তুমিও পারাে। হােক সেটা কবিতায় কিংবা গল্পে, আঁকায় কিংবা গানে। ফেসবুক গ্রুপ জানালা চতুর্থ বছরে পদার্পণ করেছে। জানালার এই প্রয়াসে একজন একজন করে যােগ হয়েছে চল্লিশ হাজারেরও বেশি মানুষ যারা প্রত্যেকেই প্রায় সমমনা। সেসব সমমনা মানুষের পদচারণায় মুখর জানালা করে যাচ্ছে একের পর এক সফল কাজ। সাহিত্যের সাথে সম্পৃক্তা, দুস্থ শিশুদের পাশে দাঁড়ানাে, মানুষের মনােজগতের পরিবর্তন সাধন কিংবা সুস্থ সমাজ গঠনের প্রচেষ্টার মতাে বহু কাজ করে যাচ্ছে কখনও সরবে আবার কখনও নীরবে। আর এসব কাজের পেছনে যুক্ত আছেন কয়েকজন নিবেদিত প্রাণ মানুষ (এডমিন) যারা নামের জন্য নয় বরং আত্মতৃপ্তির জন্যই কাজ করে যাচ্ছেন।",https://ds.rokomari.store/rokomari110/ProductNew20190903/260X372/20dee8911_197579.jpg
